full_name,default_branch,workflow_identifier,workflow_id,workflow_path,looks_like_instru,styles,style,invocation_types,third_party_provider_name,test_invocation_step_names,jobs_before_anchor_count,run_id,run_number,run_attempt,head_sha,created_at,run_started_at,status,run_conclusion,event,head_branch,html_url,extracted_at_utc,queue_seconds,time_to_first_instru_seconds,instru_conclusion,instru_detect_method,instru_duration_seconds,run_duration_seconds,runner_labels_union,instru_job_count,instru_step_count,instru_job_names,instru_step_names,instru_total_seconds,instru_window_seconds,instru_first_started_at,instru_last_completed_at,instru_share_of_run,anchor_job_name,anchor_job_started_at,anchor_job_start_source,time_to_first_instru_from_anchor_job_seconds,time_to_first_instru_from_anchor_job_quality,S2_run_started_at_jobs_min,S2_run_ended_at_jobs_max,S2_run_duration_seconds_jobs_window,S2_run_timing_source,S2_queue_seconds,S2_time_to_first_instru_seconds,S2_instru_conclusion,S2_instru_detect_method,S2_instru_duration_seconds,S2_run_duration_seconds,S2_runner_labels_union,S2_instru_job_count,S2_instru_step_count,S2_instru_job_names,S2_instru_step_names,S2_instru_total_seconds,S2_instru_window_seconds,S2_instru_first_started_at,S2_instru_last_completed_at,S2_instru_share_of_run,S2_anchor_job_name,S2_anchor_job_started_at,S2_anchor_job_start_source,S2_time_to_first_instru_from_anchor_job_seconds,S2_time_to_first_instru_from_anchor_job_quality,first_test_step_started_at,ttfts_seconds,ttfts_source,modified_ttfts_seconds,modified_ttfts_source,modified_ttfts_quality,jobs_to_anchor_job_count,jobs_to_anchor_job_count_source,instru_started_at,instru_ended_at,test_exec_started_at,test_exec_ended_at,pre_test_overhead_seconds,core_instru_window_seconds,post_test_overhead_seconds,instru_exec_sum_seconds,instru_exec_window_seconds,instru_exec_step_count,env_setup_sum_seconds,artifact_sum_seconds,third_party_job_count,third_party_job_names,third_party_provider_job_count,third_party_provider_job_names,stage3_extracted_at_utc
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956569427,2010,1,fdcc7e9183adf8c3acf8aa72b0da84640170c06f,2025-12-05T08:00:26Z,2025-12-05T08:00:26Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956569427,2026-03-06T05:56:07.233751+00:00,0,767,success,step_name_anchor,388,1179,ubuntu-latest,1,1,Build and test,Run instrument tests,356,356,2025-12-05T08:13:13Z,2025-12-05T08:19:09Z,0.301951,Build and test,2025-12-05T08:00:28Z,job_started_at,765,exact,2025-12-05T08:00:28Z,2025-12-05T08:20:07Z,1179,jobs_window,0,767,success,step_name_anchor,356,1179,ubuntu-latest,1,1,Build and test,Run instrument tests,356,356,2025-12-05T08:13:13Z,2025-12-05T08:19:09Z,0.301951,Build and test,2025-12-05T08:00:28Z,job_started_at,765,exact,2025-12-05T08:13:13Z,767,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:13:13Z,2025-12-05T08:19:41Z,2025-12-05T08:13:13Z,2025-12-05T08:19:09Z,0,356,32,356,356,1,356,2,0,,0,,2026-03-06T05:58:46.572474+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956555278,2009,1,ac5ff550de2a902c3d9069c3add3bada530615b6,2025-12-05T07:59:45Z,2025-12-05T07:59:45Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956555278,2026-03-06T05:56:07.640298+00:00,0,897,success,step_name_anchor,398,1322,ubuntu-latest,1,1,Build and test,Run instrument tests,360,360,2025-12-05T08:14:42Z,2025-12-05T08:20:42Z,0.272315,Build and test,2025-12-05T07:59:47Z,job_started_at,895,exact,2025-12-05T07:59:47Z,2025-12-05T08:21:49Z,1322,jobs_window,0,897,success,step_name_anchor,360,1322,ubuntu-latest,1,1,Build and test,Run instrument tests,360,360,2025-12-05T08:14:42Z,2025-12-05T08:20:42Z,0.272315,Build and test,2025-12-05T07:59:47Z,job_started_at,895,exact,2025-12-05T08:14:42Z,897,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:14:42Z,2025-12-05T08:21:20Z,2025-12-05T08:14:42Z,2025-12-05T08:20:42Z,0,360,38,360,360,1,360,2,0,,0,,2026-03-06T05:58:46.891844+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956553353,2008,1,2152ee023fa9a166e90242dfa86c8198e24bf65e,2025-12-05T07:59:38Z,2025-12-05T07:59:38Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956553353,2026-03-06T05:56:08.016796+00:00,0,872,success,step_name_anchor,396,1291,ubuntu-latest,1,1,Build and test,Run instrument tests,345,345,2025-12-05T08:14:10Z,2025-12-05T08:19:55Z,0.267235,Build and test,2025-12-05T07:59:40Z,job_started_at,870,exact,2025-12-05T07:59:40Z,2025-12-05T08:21:11Z,1291,jobs_window,0,872,success,step_name_anchor,345,1291,ubuntu-latest,1,1,Build and test,Run instrument tests,345,345,2025-12-05T08:14:10Z,2025-12-05T08:19:55Z,0.267235,Build and test,2025-12-05T07:59:40Z,job_started_at,870,exact,2025-12-05T08:14:10Z,872,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:14:10Z,2025-12-05T08:20:46Z,2025-12-05T08:14:10Z,2025-12-05T08:19:55Z,0,345,51,345,345,1,345,2,0,,0,,2026-03-06T05:58:47.167868+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956550691,2007,1,62c3a341fc9956879334d600f3441726c3989d46,2025-12-05T07:59:30Z,2025-12-05T07:59:30Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956550691,2026-03-06T05:56:08.321583+00:00,0,873,success,step_name_anchor,380,1281,ubuntu-latest,1,1,Build and test,Run instrument tests,338,338,2025-12-05T08:14:03Z,2025-12-05T08:19:41Z,0.263856,Build and test,2025-12-05T07:59:33Z,job_started_at,870,exact,2025-12-05T07:59:33Z,2025-12-05T08:20:54Z,1281,jobs_window,0,873,success,step_name_anchor,338,1281,ubuntu-latest,1,1,Build and test,Run instrument tests,338,338,2025-12-05T08:14:03Z,2025-12-05T08:19:41Z,0.263856,Build and test,2025-12-05T07:59:33Z,job_started_at,870,exact,2025-12-05T08:14:03Z,873,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:14:03Z,2025-12-05T08:20:23Z,2025-12-05T08:14:03Z,2025-12-05T08:19:41Z,0,338,42,338,338,1,338,2,0,,0,,2026-03-06T05:58:47.486405+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956549454,2006,1,dc06cb18bb75500aeb669f2e07bf68b6c4cd4cb3,2025-12-05T07:59:26Z,2025-12-05T07:59:26Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956549454,2026-03-06T05:56:08.676669+00:00,0,829,success,step_name_anchor,490,1350,ubuntu-latest,1,1,Build and test,Run instrument tests,442,442,2025-12-05T08:13:15Z,2025-12-05T08:20:37Z,0.327407,Build and test,2025-12-05T07:59:28Z,job_started_at,827,exact,2025-12-05T07:59:28Z,2025-12-05T08:21:58Z,1350,jobs_window,0,829,success,step_name_anchor,442,1350,ubuntu-latest,1,1,Build and test,Run instrument tests,442,442,2025-12-05T08:13:15Z,2025-12-05T08:20:37Z,0.327407,Build and test,2025-12-05T07:59:28Z,job_started_at,827,exact,2025-12-05T08:13:15Z,829,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:13:15Z,2025-12-05T08:21:25Z,2025-12-05T08:13:15Z,2025-12-05T08:20:37Z,0,442,48,442,442,1,442,2,0,,0,,2026-03-06T05:58:47.773385+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956539670,2005,1,0e62a871f53bc805f4a9699cd93fd28e038e8d1d,2025-12-05T07:58:55Z,2025-12-05T07:58:55Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956539670,2026-03-06T05:56:08.968604+00:00,0,812,success,step_name_anchor,395,1232,ubuntu-latest,1,1,Build and test,Run instrument tests,353,353,2025-12-05T08:12:27Z,2025-12-05T08:18:20Z,0.286526,Build and test,2025-12-05T07:59:00Z,job_started_at,807,exact,2025-12-05T07:59:00Z,2025-12-05T08:19:32Z,1232,jobs_window,0,812,success,step_name_anchor,353,1232,ubuntu-latest,1,1,Build and test,Run instrument tests,353,353,2025-12-05T08:12:27Z,2025-12-05T08:18:20Z,0.286526,Build and test,2025-12-05T07:59:00Z,job_started_at,807,exact,2025-12-05T08:12:27Z,812,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:12:27Z,2025-12-05T08:19:02Z,2025-12-05T08:12:27Z,2025-12-05T08:18:20Z,0,353,42,353,353,1,353,2,0,,0,,2026-03-06T05:58:48.098276+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956536909,2004,1,e41c87d88a5b7afbe3a867b17fc5a8864d3cebf1,2025-12-05T07:58:46Z,2025-12-05T07:58:46Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956536909,2026-03-06T05:56:09.324546+00:00,0,728,success,step_name_anchor,342,1109,ubuntu-latest,1,1,Build and test,Run instrument tests,305,305,2025-12-05T08:10:54Z,2025-12-05T08:15:59Z,0.275023,Build and test,2025-12-05T07:58:49Z,job_started_at,725,exact,2025-12-05T07:58:49Z,2025-12-05T08:17:18Z,1109,jobs_window,0,728,success,step_name_anchor,305,1109,ubuntu-latest,1,1,Build and test,Run instrument tests,305,305,2025-12-05T08:10:54Z,2025-12-05T08:15:59Z,0.275023,Build and test,2025-12-05T07:58:49Z,job_started_at,725,exact,2025-12-05T08:10:54Z,728,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:10:54Z,2025-12-05T08:16:36Z,2025-12-05T08:10:54Z,2025-12-05T08:15:59Z,0,305,37,305,305,1,305,3,0,,0,,2026-03-06T05:58:48.383507+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19956532069,2003,1,b92cb93a83e369f84f0d1eac28fdf00b939bfa52,2025-12-05T07:58:29Z,2025-12-05T07:58:29Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19956532069,2026-03-06T05:56:09.809223+00:00,0,710,success,step_name_anchor,358,1096,ubuntu-latest,1,1,Build and test,Run instrument tests,317,317,2025-12-05T08:10:19Z,2025-12-05T08:15:36Z,0.289234,Build and test,2025-12-05T07:58:33Z,job_started_at,706,exact,2025-12-05T07:58:33Z,2025-12-05T08:16:49Z,1096,jobs_window,0,710,success,step_name_anchor,317,1096,ubuntu-latest,1,1,Build and test,Run instrument tests,317,317,2025-12-05T08:10:19Z,2025-12-05T08:15:36Z,0.289234,Build and test,2025-12-05T07:58:33Z,job_started_at,706,exact,2025-12-05T08:10:19Z,710,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-05T08:10:19Z,2025-12-05T08:16:17Z,2025-12-05T08:10:19Z,2025-12-05T08:15:36Z,0,317,41,317,317,1,317,3,0,,0,,2026-03-06T05:58:48.701687+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19942956531,2001,1,6ee3d69c4e36f4ed4609759a04b4147de6359083,2025-12-04T20:29:24Z,2025-12-04T20:29:24Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19942956531,2026-03-06T05:56:10.151373+00:00,0,755,success,step_name_anchor,366,1155,ubuntu-latest,1,1,Build and test,Run instrument tests,315,315,2025-12-04T20:41:59Z,2025-12-04T20:47:14Z,0.272727,Build and test,2025-12-04T20:29:27Z,job_started_at,752,exact,2025-12-04T20:29:27Z,2025-12-04T20:48:42Z,1155,jobs_window,0,755,success,step_name_anchor,315,1155,ubuntu-latest,1,1,Build and test,Run instrument tests,315,315,2025-12-04T20:41:59Z,2025-12-04T20:47:14Z,0.272727,Build and test,2025-12-04T20:29:27Z,job_started_at,752,exact,2025-12-04T20:41:59Z,755,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-04T20:41:59Z,2025-12-04T20:48:05Z,2025-12-04T20:41:59Z,2025-12-04T20:47:14Z,0,315,51,315,315,1,315,2,0,,0,,2026-03-06T05:58:49.016146+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19937544897,1993,1,a3ec3fbe25f27b67d546b388b16ebbfbc4ec9abb,2025-12-04T17:13:47Z,2025-12-04T17:13:47Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19937544897,2026-03-06T05:56:10.413510+00:00,0,680,success,step_name_anchor,381,1081,ubuntu-latest,1,1,Build and test,Run instrument tests,339,339,2025-12-04T17:25:07Z,2025-12-04T17:30:46Z,0.313599,Build and test,2025-12-04T17:13:50Z,job_started_at,677,exact,2025-12-04T17:13:50Z,2025-12-04T17:31:51Z,1081,jobs_window,0,680,success,step_name_anchor,339,1081,ubuntu-latest,1,1,Build and test,Run instrument tests,339,339,2025-12-04T17:25:07Z,2025-12-04T17:30:46Z,0.313599,Build and test,2025-12-04T17:13:50Z,job_started_at,677,exact,2025-12-04T17:25:07Z,680,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-04T17:25:07Z,2025-12-04T17:31:28Z,2025-12-04T17:25:07Z,2025-12-04T17:30:46Z,0,339,42,339,339,1,339,2,0,,0,,2026-03-06T05:58:49.306879+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19920985600,1991,1,c36bb9af4b375484760b0f7f05bed8fb772e3f1c,2025-12-04T07:22:08Z,2025-12-04T07:22:08Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19920985600,2026-03-06T05:56:10.701469+00:00,0,857,success,step_name_anchor,464,1346,ubuntu-latest,1,1,Build and test,Run instrument tests,419,419,2025-12-04T07:36:25Z,2025-12-04T07:43:24Z,0.311293,Build and test,2025-12-04T07:22:11Z,job_started_at,854,exact,2025-12-04T07:22:11Z,2025-12-04T07:44:37Z,1346,jobs_window,0,857,success,step_name_anchor,419,1346,ubuntu-latest,1,1,Build and test,Run instrument tests,419,419,2025-12-04T07:36:25Z,2025-12-04T07:43:24Z,0.311293,Build and test,2025-12-04T07:22:11Z,job_started_at,854,exact,2025-12-04T07:36:25Z,857,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-04T07:36:25Z,2025-12-04T07:44:09Z,2025-12-04T07:36:25Z,2025-12-04T07:43:24Z,0,419,45,419,419,1,419,2,0,,0,,2026-03-06T05:58:49.595337+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19920925655,1990,1,f68b8af70497486d2ad0469be994d7c3853aaa22,2025-12-04T07:19:27Z,2025-12-04T07:19:27Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19920925655,2026-03-06T05:56:10.995415+00:00,0,865,success,step_name_anchor,453,1345,ubuntu-latest,1,1,Build and test,Run instrument tests,406,406,2025-12-04T07:33:52Z,2025-12-04T07:40:38Z,0.301859,Build and test,2025-12-04T07:19:31Z,job_started_at,861,exact,2025-12-04T07:19:31Z,2025-12-04T07:41:56Z,1345,jobs_window,0,865,success,step_name_anchor,406,1345,ubuntu-latest,1,1,Build and test,Run instrument tests,406,406,2025-12-04T07:33:52Z,2025-12-04T07:40:38Z,0.301859,Build and test,2025-12-04T07:19:31Z,job_started_at,861,exact,2025-12-04T07:33:52Z,865,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-04T07:33:52Z,2025-12-04T07:41:25Z,2025-12-04T07:33:52Z,2025-12-04T07:40:38Z,0,406,47,406,406,1,406,3,0,,0,,2026-03-06T05:58:49.924456+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19920656059,1989,1,91ce836a3cdbb83301b26c6137d46539a0ad057e,2025-12-04T07:07:31Z,2025-12-04T07:07:31Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/19920656059,2026-03-06T05:56:11.281592+00:00,0,750,success,step_name_anchor,329,1077,ubuntu-latest,1,1,Build and test,Run instrument tests,312,312,2025-12-04T07:20:01Z,2025-12-04T07:25:13Z,0.289694,Build and test,2025-12-04T07:07:34Z,job_started_at,747,exact,2025-12-04T07:07:34Z,2025-12-04T07:25:31Z,1077,jobs_window,0,750,success,step_name_anchor,312,1077,ubuntu-latest,1,1,Build and test,Run instrument tests,312,312,2025-12-04T07:20:01Z,2025-12-04T07:25:13Z,0.289694,Build and test,2025-12-04T07:07:34Z,job_started_at,747,exact,2025-12-04T07:20:01Z,750,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-04T07:20:01Z,2025-12-04T07:25:30Z,2025-12-04T07:20:01Z,2025-12-04T07:25:13Z,0,312,17,312,312,1,312,,0,,0,,2026-03-06T05:58:50.166818+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19814316707,1986,1,91ce836a3cdbb83301b26c6137d46539a0ad057e,2025-12-01T07:08:30Z,2025-12-01T07:08:30Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/19814316707,2026-03-06T05:56:11.546360+00:00,0,218,success,step_name_anchor,366,584,ubuntu-latest,1,1,Build and test,Run instrument tests,364,364,2025-12-01T07:12:08Z,2025-12-01T07:18:12Z,0.623288,Build and test,2025-12-01T07:08:32Z,job_started_at,216,exact,2025-12-01T07:08:32Z,2025-12-01T07:18:16Z,584,jobs_window,0,218,success,step_name_anchor,364,584,ubuntu-latest,1,1,Build and test,Run instrument tests,364,364,2025-12-01T07:12:08Z,2025-12-01T07:18:12Z,0.623288,Build and test,2025-12-01T07:08:32Z,job_started_at,216,exact,2025-12-01T07:12:08Z,218,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-12-01T07:12:08Z,2025-12-01T07:18:14Z,2025-12-01T07:12:08Z,2025-12-01T07:18:12Z,0,364,2,364,364,1,364,,0,,0,,2026-03-06T05:58:50.366311+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19756647574,1985,1,91ce836a3cdbb83301b26c6137d46539a0ad057e,2025-11-28T07:06:32Z,2025-11-28T07:06:32Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/19756647574,2026-03-06T05:56:11.832912+00:00,0,148,success,step_name_anchor,367,516,ubuntu-latest,1,1,Build and test,Run instrument tests,365,365,2025-11-28T07:09:00Z,2025-11-28T07:15:05Z,0.707364,Build and test,2025-11-28T07:06:34Z,job_started_at,146,exact,2025-11-28T07:06:34Z,2025-11-28T07:15:10Z,516,jobs_window,0,148,success,step_name_anchor,365,516,ubuntu-latest,1,1,Build and test,Run instrument tests,365,365,2025-11-28T07:09:00Z,2025-11-28T07:15:05Z,0.707364,Build and test,2025-11-28T07:06:34Z,job_started_at,146,exact,2025-11-28T07:09:00Z,148,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-11-28T07:09:00Z,2025-11-28T07:15:07Z,2025-11-28T07:09:00Z,2025-11-28T07:15:05Z,0,365,2,365,365,1,365,,0,,0,,2026-03-06T05:58:50.585732+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19676724052,1981,1,91ce836a3cdbb83301b26c6137d46539a0ad057e,2025-11-25T16:28:53Z,2025-11-25T16:28:53Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19676724052,2026-03-06T05:56:12.185619+00:00,0,791,success,step_name_anchor,378,1195,ubuntu-latest,1,1,Build and test,Run instrument tests,335,335,2025-11-25T16:42:04Z,2025-11-25T16:47:39Z,0.280335,Build and test,2025-11-25T16:28:57Z,job_started_at,787,exact,2025-11-25T16:28:57Z,2025-11-25T16:48:52Z,1195,jobs_window,0,791,success,step_name_anchor,335,1195,ubuntu-latest,1,1,Build and test,Run instrument tests,335,335,2025-11-25T16:42:04Z,2025-11-25T16:47:39Z,0.280335,Build and test,2025-11-25T16:28:57Z,job_started_at,787,exact,2025-11-25T16:42:04Z,791,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-11-25T16:42:04Z,2025-11-25T16:48:22Z,2025-11-25T16:42:04Z,2025-11-25T16:47:39Z,0,335,43,335,335,1,335,3,0,,0,,2026-03-06T05:58:50.845854+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19661221644,1979,1,42d3afe09fc365048e284d57b96136ce1b0278a9,2025-11-25T07:06:47Z,2025-11-25T07:06:47Z,completed,success,schedule,main,https://github.com/connectbot/connectbot/actions/runs/19661221644,2026-03-06T05:56:12.517890+00:00,0,175,success,step_name_anchor,281,455,ubuntu-latest,1,1,Build and test,Run instrument tests,278,278,2025-11-25T07:09:42Z,2025-11-25T07:14:20Z,0.610989,Build and test,2025-11-25T07:06:51Z,job_started_at,171,exact,2025-11-25T07:06:51Z,2025-11-25T07:14:26Z,455,jobs_window,0,175,success,step_name_anchor,278,455,ubuntu-latest,1,1,Build and test,Run instrument tests,278,278,2025-11-25T07:09:42Z,2025-11-25T07:14:20Z,0.610989,Build and test,2025-11-25T07:06:51Z,job_started_at,171,exact,2025-11-25T07:09:42Z,175,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-11-25T07:09:42Z,2025-11-25T07:14:23Z,2025-11-25T07:09:42Z,2025-11-25T07:14:20Z,0,278,3,278,278,1,278,,0,,0,,2026-03-06T05:58:51.115062+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19659937915,1978,1,42d3afe09fc365048e284d57b96136ce1b0278a9,2025-11-25T06:03:13Z,2025-11-25T06:03:13Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19659937915,2026-03-06T05:56:12.811385+00:00,0,970,success,step_name_anchor,572,1575,ubuntu-latest,1,1,Build and test,Run instrument tests,487,487,2025-11-25T06:19:23Z,2025-11-25T06:27:30Z,0.309206,Build and test,2025-11-25T06:03:16Z,job_started_at,967,exact,2025-11-25T06:03:16Z,2025-11-25T06:29:31Z,1575,jobs_window,0,970,success,step_name_anchor,487,1575,ubuntu-latest,1,1,Build and test,Run instrument tests,487,487,2025-11-25T06:19:23Z,2025-11-25T06:27:30Z,0.309206,Build and test,2025-11-25T06:03:16Z,job_started_at,967,exact,2025-11-25T06:19:23Z,970,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-11-25T06:19:23Z,2025-11-25T06:28:55Z,2025-11-25T06:19:23Z,2025-11-25T06:27:30Z,0,487,85,487,487,1,487,2,0,,0,,2026-03-06T05:58:51.346741+00:00
connectbot/connectbot,main,Continuous Integration,6226310,.github/workflows/ci.yml,yes,Emu_Community,Emu_Community,"Gradle,Gradle_Connected",,Run instrument tests,,19657593952,1976,1,e6337bb4584db6f6ea98c4e9659216515c671acd,2025-11-25T03:49:42Z,2025-11-25T03:49:42Z,completed,success,push,main,https://github.com/connectbot/connectbot/actions/runs/19657593952,2026-03-06T05:56:13.175577+00:00,0,842,success,step_name_anchor,336,1201,ubuntu-latest,1,1,Build and test,Run instrument tests,300,300,2025-11-25T04:03:44Z,2025-11-25T04:08:44Z,0.249792,Build and test,2025-11-25T03:49:44Z,job_started_at,840,exact,2025-11-25T03:49:44Z,2025-11-25T04:09:45Z,1201,jobs_window,0,842,success,step_name_anchor,300,1201,ubuntu-latest,1,1,Build and test,Run instrument tests,300,300,2025-11-25T04:03:44Z,2025-11-25T04:08:44Z,0.249792,Build and test,2025-11-25T03:49:44Z,job_started_at,840,exact,2025-11-25T04:03:44Z,842,stage1_anchor_name_match:stage1_anchor_exact_norm,0,runtime_anchor_job_earliest_step_to_anchor_step,runtime_observed,1,runtime_observed_job_order,2025-11-25T04:03:44Z,2025-11-25T04:09:20Z,2025-11-25T04:03:44Z,2025-11-25T04:08:44Z,0,300,36,300,300,1,300,2,0,,0,,2026-03-06T05:58:51.632873+00:00
